date,year,month,operating_airline,operating_airline_iata_code,published_airline,published_airline_iata_code,geo_summary,geo_region,landing_aircraft_type,aircraft_body_type,aircraft_manufacturer,aircraft_model,landing_count,total_landed_weight
2007-01-01,2007.0,1.0,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,31.0,19530000.0
2007-01-01,2007.0,1.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Boeing,757,62.0,13888000.0
2007-01-01,2007.0,1.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Boeing,757,35.0,6930000.0
2007-01-01,2007.0,1.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A319,11.0,1478400.0
2007-01-01,2007.0,1.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A320,170.0,24174000.0
2007-01-01,2007.0,1.0,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Passenger,Wide Body,Airbus,A330,31.0,12437200.0
2007-01-01,2007.0,1.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2007-01-01,2007.0,1.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,6.0,2513400.0
2007-01-01,2007.0,1.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,12.0,7648000.0
2007-01-01,2007.0,1.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,14.0,8918000.0
2007-01-01,2007.0,1.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2007-01-01,2007.0,1.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,24.0,11017200.0
2007-01-01,2007.0,1.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,7.0,3869600.0
2007-01-01,2007.0,1.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,122.0,5734000.0
2006-12-01,2006.0,12.0,Southern Air,9S,Southern Air,9S,Domestic,US,Freighter,Wide Body,Boeing,747,4.0,2520000.0
2006-12-01,2006.0,12.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,36.0,5262900.0
2006-12-01,2006.0,12.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Boeing,757,36.0,7128000.0
2006-12-01,2006.0,12.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,380.0,25460000.0
2006-12-01,2006.0,12.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,184.0,23920000.0
2006-12-01,2006.0,12.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,349.0,45370000.0
2006-12-01,2006.0,12.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,194.0,60140000.0
2006-12-01,2006.0,12.0,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Freighter,Wide Body,Boeing,747,5.0,3150000.0
2006-12-01,2006.0,12.0,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Freighter,Wide Body,Airbus,A300,20.0,5908000.0
2006-12-01,2006.0,12.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,13.0,1430000.0
2006-12-01,2006.0,12.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,75.0,20250000.0
2006-12-01,2006.0,12.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,757,238.0,47124000.0
2006-12-01,2006.0,12.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,44.0,5632000.0
2006-12-01,2006.0,12.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,220.0,31680000.0
2006-12-01,2006.0,12.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,13.0,1914900.0
2006-12-01,2006.0,12.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,58.0,6612000.0
2006-12-01,2006.0,12.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,46.0,9108000.0
2006-12-01,2006.0,12.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,14.0,3136000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,408.0,46512000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,737,124.0,14136000.0
2006-12-01,2006.0,12.0,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,48.0,6825600.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,284.0,31240000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,747,17.0,10710000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,747,124.0,78120000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-12-01,2006.0,12.0,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Freighter,Wide Body,Boeing,747,8.0,5328000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,1079.0,213642000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Boeing,757,5.0,990000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,241.0,72300000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,113.0,36160000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,53.0,24380000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,777,122.0,56120000.0
2006-12-01,2006.0,12.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Boeing,737,128.0,14610200.0
2006-12-01,2006.0,12.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Turbo Prop,Embraer,ERJ,1901.0,49045800.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,777,62.0,28520000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,136.0,60520000.0
2006-12-01,2006.0,12.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,3.0,1662000.0
2006-12-01,2006.0,12.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,28.0,12880000.0
2006-12-01,2006.0,12.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,29.0,4242700.0
2006-12-01,2006.0,12.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,60.0,8778000.0
2006-12-01,2006.0,12.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,21.0,3024000.0
2006-12-01,2006.0,12.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,27.0,3888000.0
2006-12-01,2006.0,12.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,28.0,3617600.0
2006-12-01,2006.0,12.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Passenger,Narrow Body,Boeing,737,3.0,387600.0
2006-12-01,2006.0,12.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,69.0,8914800.0
2006-12-01,2006.0,12.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,56.0,6776000.0
2006-12-01,2006.0,12.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Passenger,Narrow Body,Boeing,737,84.0,10164000.0
2006-12-01,2006.0,12.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,369.0,44649000.0
2006-12-01,2006.0,12.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,737,62.0,7936000.0
2006-12-01,2006.0,12.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,21.0,1575000.0
2006-12-01,2006.0,12.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,17.0,7990000.0
2006-12-01,2006.0,12.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,13.0,8190000.0
2006-12-01,2006.0,12.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A340,31.0,12981400.0
2006-12-01,2006.0,12.0,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,747,23.0,14490000.0
2006-12-01,2006.0,12.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,120.0,8040000.0
2006-12-01,2006.0,12.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,34.0,5831680.0
2006-12-01,2006.0,12.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,42.0,5972400.0
2006-12-01,2006.0,12.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,138.0,18561000.0
2006-12-01,2006.0,12.0,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-9,29.0,2958000.0
2006-12-01,2006.0,12.0,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,767,47.0,13301000.0
2006-12-01,2006.0,12.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,119.0,5593000.0
2006-12-01,2006.0,12.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,849.0,39903000.0
2006-12-01,2006.0,12.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,31.0,14230550.0
2006-12-01,2006.0,12.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-12-01,2006.0,12.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,12.0,7644000.0
2006-12-01,2006.0,12.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,16.0,10080000.0
2006-12-01,2006.0,12.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,9.0,3770100.0
2006-12-01,2006.0,12.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,28.0,17640000.0
2006-12-01,2006.0,12.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Wide Body,McDonnell Douglas,DC-10,1.0,403000.0
2006-12-01,2006.0,12.0,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Passenger,Wide Body,Airbus,A330,31.0,12437200.0
2006-12-01,2006.0,12.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A320,108.0,15357600.0
2006-12-01,2006.0,12.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A319,43.0,5779200.0
2006-12-01,2006.0,12.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Boeing,757,108.0,21384000.0
2006-12-01,2006.0,12.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Boeing,757,62.0,13888000.0
2006-12-01,2006.0,12.0,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,40.0,25200000.0
2006-12-01,2006.0,12.0,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,30.0,3900000.0
2006-12-01,2006.0,12.0,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A320,38.0,5403600.0
2006-12-01,2006.0,12.0,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A319,10.0,1345000.0
2006-12-01,2006.0,12.0,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A318,24.0,3043200.0
2006-12-01,2006.0,12.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,30.0,17130000.0
2006-12-01,2006.0,12.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-12-01,2006.0,12.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,18.0,8280000.0
2006-12-01,2006.0,12.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,23.0,14996000.0
2006-12-01,2006.0,12.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,8.0,5224000.0
2006-12-01,2006.0,12.0,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,737,4.0,466400.0
2006-12-01,2006.0,12.0,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,727,7.0,1120000.0
2006-12-01,2006.0,12.0,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,727,33.0,5241000.0
2006-12-01,2006.0,12.0,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,747,19.0,11970000.0
2006-12-01,2006.0,12.0,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,747,1.0,585000.0
2006-12-01,2006.0,12.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,McDonnell Douglas,MD-11,30.0,13200000.0
2006-12-01,2006.0,12.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-12-01,2006.0,12.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Freighter,Wide Body,Boeing,747,45.0,28350000.0
2006-12-01,2006.0,12.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,31.0,9920000.0
2006-12-01,2006.0,12.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,277.0,37256500.0
2006-12-01,2006.0,12.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A318,10.0,1265000.0
2006-12-01,2006.0,12.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD-11,27.0,13000500.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,666.0,91774800.0
2006-12-01,2006.0,12.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,46.0,17250000.0
2006-12-01,2006.0,12.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A319,208.0,28647200.0
2006-12-01,2006.0,12.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,4.0,1064900.0
2006-12-01,2006.0,12.0,Evergreen International Airlines,EZ,Evergreen International Airlines,EZ,International,Asia,Freighter,Wide Body,Boeing,747,6.0,3780000.0
2006-12-01,2006.0,12.0,Evergreen International Airlines,EZ,Evergreen International Airlines,EZ,International,Asia,Freighter,Wide Body,Boeing,747,17.0,9945000.0
2006-12-01,2006.0,12.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Combi,Wide Body,Boeing,747,53.0,33337000.0
2006-12-01,2006.0,12.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,57.0,19950000.0
2006-12-01,2006.0,12.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,1.0,320000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,755.0,107361000.0
2006-12-01,2006.0,12.0,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,117.0,4820400.0
2006-12-01,2006.0,12.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A320,48.0,6817000.0
2006-12-01,2006.0,12.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A321,199.0,34128500.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,31.0,4408200.0
2006-12-01,2006.0,12.0,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,83.0,5561000.0
2006-12-01,2006.0,12.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,200.0,39600000.0
2006-12-01,2006.0,12.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,61.0,8674200.0
2006-12-01,2006.0,12.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,50.0,7200000.0
2006-12-01,2006.0,12.0,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Freighter,Wide Body,McDonnell Douglas,MD-11,17.0,8015500.0
2006-12-01,2006.0,12.0,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,29.0,19314000.0
2006-12-01,2006.0,12.0,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-12-01,2006.0,12.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-12-01,2006.0,12.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,747,15.0,9990000.0
2006-12-01,2006.0,12.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,59.0,37170000.0
2006-12-01,2006.0,12.0,Atlantic Southeast Airlines,EV,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,27.0,1809000.0
2006-12-01,2006.0,12.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,46.0,13570000.0
2006-12-01,2006.0,12.0,Atlantic Southeast Airlines,EV,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,23.0,1085600.0
2006-12-01,2006.0,12.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,18.0,8280000.0
2006-12-01,2006.0,12.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,2.0,1332000.0
2006-12-01,2006.0,12.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Combi,Wide Body,Boeing,747,1.0,630000.0
2006-12-01,2006.0,12.0,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Regional Jet,LearJet,35A,1.0,15300.0
2006-12-01,2006.0,12.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,747,30.0,18900000.0
2006-12-01,2006.0,12.0,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,4.0,585200.0
2006-11-01,2006.0,11.0,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,767,46.0,13018000.0
2006-11-01,2006.0,11.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,747,30.0,18900000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,60.0,8532000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,30.0,4266000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,713.0,101388600.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,700.0,96460000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,134.0,59630000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,777,60.0,27600000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,777,120.0,55200000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,69.0,31740000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,142.0,45440000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,217.0,65100000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Boeing,757,4.0,792000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,1048.0,207504000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,747,30.0,18900000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,30.0,18900000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,747,120.0,75600000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,747,5.0,3150000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,167.0,18370000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,737,120.0,13680000.0
2006-11-01,2006.0,11.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,527.0,60078000.0
2006-11-01,2006.0,11.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,5.0,1120000.0
2006-11-01,2006.0,11.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,54.0,10692000.0
2006-11-01,2006.0,11.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,57.0,6498000.0
2006-11-01,2006.0,11.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,24.0,3535200.0
2006-11-01,2006.0,11.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,206.0,29664000.0
2006-11-01,2006.0,11.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,17.0,2176000.0
2006-11-01,2006.0,11.0,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Freighter,Wide Body,Airbus,A300,4.0,1181600.0
2006-11-01,2006.0,11.0,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Freighter,Wide Body,Boeing,747,9.0,5670000.0
2006-11-01,2006.0,11.0,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,34.0,4834800.0
2006-11-01,2006.0,11.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,32.0,4676500.0
2006-11-01,2006.0,11.0,Spirit Airlines,NK,Spirit Airlines,NK,Domestic,US,Passenger,Narrow Body,Airbus,A319,30.0,4134000.0
