Date,Year,Month,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Landing Aircraft Type,Aircraft Body Type,Aircraft Manufacturer,Aircraft Model,Landing Count,Total Landed Weight
6/1/2017,2017,6,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,1167,149376000
6/1/2017,2017,6,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,B773,30,16620000
6/1/2017,2017,6,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,7,941374
6/1/2017,2017,6,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B738,232,33408000
6/1/2017,2017,6,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD11,1,481500
6/1/2017,2017,6,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ2,1358,63826000
6/1/2017,2017,6,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,462,63658056
6/1/2017,2017,6,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A319,1,137788
6/1/2017,2017,6,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B738,100,14630000
6/1/2017,2017,6,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B772,5,2300520
6/1/2017,2017,6,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Embraer,E170,13,974441
6/1/2017,2017,6,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Passenger,Wide Body,Airbus,A332,8,3174656
6/1/2017,2017,6,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B736,3,361500
6/1/2017,2017,6,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,B744,4,2608000
6/1/2017,2017,6,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ2,29,1363000
6/1/2017,2017,6,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,88,12874400
6/1/2017,2017,6,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Passenger,Wide Body,Airbus,A333,1,407855
6/1/2017,2017,6,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A332,60,24074460
6/1/2017,2017,6,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A343,13,5445414
6/1/2017,2017,6,Jazz Aviation,QK,Air Canada,AC,International,Canada,Passenger,Regional Jet,Bombardier,CRJ9,16,1201600
6/1/2017,2017,6,United Airlines,UA,United Airlines,UA,International,Middle East,Passenger,Wide Body,Boeing,B788,27,10260000
6/1/2017,2017,6,Kalitta Air,K4,Kalitta Air,K4,International,Canada,Freighter,Wide Body,Boeing,B744,1,652000
6/1/2017,2017,6,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B762,44,11968000
6/1/2017,2017,6,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A388,30,25529520
6/1/2017,2017,6,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Embraer,E170,959,71883763
6/1/2017,2017,6,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B789,21,8925000
6/1/2017,2017,6,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B773,25,13850000
6/1/2017,2017,6,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A319,1,137789
6/1/2017,2017,6,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,B773,30,16620000
6/1/2017,2017,6,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B788,83,31540000
6/1/2017,2017,6,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B763,31,9920000
6/1/2017,2017,6,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,776,110151652
6/1/2017,2017,6,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B773,60,33240000
6/1/2017,2017,6,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,118,16918258
6/1/2017,2017,6,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,40,5687920
6/1/2017,2017,6,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Airbus,A359,41,18717976
6/1/2017,2017,6,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,International,Mexico,Freighter,Wide Body,Boeing,B744,1,666000
6/1/2017,2017,6,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,48,8232020
6/1/2017,2017,6,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B738,122,17568000
6/1/2017,2017,6,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,B773,30,16620000
6/1/2017,2017,6,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,878,150577000
6/1/2017,2017,6,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B744,30,18900000
6/1/2017,2017,6,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,3,436515
6/1/2017,2017,6,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A320,55,7820890
6/1/2017,2017,6,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B773,33,18282000
6/1/2017,2017,6,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B744,90,56700000
6/1/2017,2017,6,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,144,19841472
6/1/2017,2017,6,XL Airways France,SE,XL Airways France,SE,International,Europe,Passenger,Wide Body,Airbus,A333,2,824528
6/1/2017,2017,6,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B789,26,11050000
6/1/2017,2017,6,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B739,46,7235800
5/1/2017,2017,5,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B773,70,38780000
5/1/2017,2017,5,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A388,31,26775129
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B752,455,90090000
5/1/2017,2017,5,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Passenger,Wide Body,Airbus,A332,28,11146568
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B789,56,23800000
5/1/2017,2017,5,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ2,1290,60657957
5/1/2017,2017,5,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A388,30,25860210
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,696,101824800
5/1/2017,2017,5,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,48,6201600
5/1/2017,2017,5,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B773,14,7756000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B788,6,2280000
5/1/2017,2017,5,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B748,31,23653000
5/1/2017,2017,5,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ7,158,10586000
5/1/2017,2017,5,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A346,27,15416919
5/1/2017,2017,5,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Passenger,Wide Body,Airbus,A332,5,2021638
5/1/2017,2017,5,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,13,7202000
5/1/2017,2017,5,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B773,62,34348000
5/1/2017,2017,5,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A320,39,5565564
5/1/2017,2017,5,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A346,31,17700907
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B739,1435,225525500
5/1/2017,2017,5,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B738,48,7022400
5/1/2017,2017,5,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ7,22,1474000
5/1/2017,2017,5,Redding Aero Enterprises,bxr,Redding Aero Enterprises,bxr,Domestic,US,Freighter,Turbo Prop,Cessna,C208,22,187000
5/1/2017,2017,5,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B748,31,21142000
5/1/2017,2017,5,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A319,3,413367
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Middle East,Passenger,Wide Body,Boeing,B788,32,12160000
5/1/2017,2017,5,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Boeing,B773,31,17174000
5/1/2017,2017,5,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B753,219,49056000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,46,6338250
5/1/2017,2017,5,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,B773,31,17174000
5/1/2017,2017,5,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,E175,24,1798968
5/1/2017,2017,5,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B773,7,3878000
5/1/2017,2017,5,Jazz Aviation,QK,Air Canada,AC,International,Canada,Passenger,Regional Jet,Bombardier,CRJ9,13,976300
5/1/2017,2017,5,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Embraer,E170,13,974441
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B744,1,630000
5/1/2017,2017,5,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B773,21,11634000
5/1/2017,2017,5,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B733,45,5130000
5/1/2017,2017,5,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B734,5,605000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,61,8674078
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B788,75,28500000
5/1/2017,2017,5,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B712,152,16720000
5/1/2017,2017,5,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,B773,31,17174000
5/1/2017,2017,5,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ2,30,1410000
5/1/2017,2017,5,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Passenger,Wide Body,Airbus,A333,3,1223565
5/1/2017,2017,5,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B762,46,12512000
5/1/2017,2017,5,Compass Airlines,CP,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E175,2,150356
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B789,31,13175000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B764,1,350000
5/1/2017,2017,5,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,B744,1,652000
5/1/2017,2017,5,Compass Airlines,CP,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E170,342,25710876
5/1/2017,2017,5,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B738,178,25632000
5/1/2017,2017,5,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,24,3220800
5/1/2017,2017,5,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B738,127,18580100
5/1/2017,2017,5,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,B744,4,2586000
5/1/2017,2017,5,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Passenger,Narrow Body,Airbus,A320,41,5965705
5/1/2017,2017,5,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,115,16445366
5/1/2017,2017,5,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A320,31,4408138
5/1/2017,2017,5,Air Berlin,AB,Air Berlin,AB,International,Europe,Passenger,Wide Body,Airbus,A332,30,12037230
5/1/2017,2017,5,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A321,296,50769328
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B789,20,8500000
5/1/2017,2017,5,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B789,25,10625000
5/1/2017,2017,5,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Airbus,A332,13,5158816
5/1/2017,2017,5,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B748,31,21142000
5/1/2017,2017,5,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B739,67,10539100
5/1/2017,2017,5,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,E170,248,18589336
5/1/2017,2017,5,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,8,1160733
5/1/2017,2017,5,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Embraer,E170,31,2323667
5/1/2017,2017,5,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,198,28171739
5/1/2017,2017,5,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B773,22,12188000
5/1/2017,2017,5,WOW Air,WW,WOW Air,WW,International,Europe,Passenger,Wide Body,Airbus,A333,15,6117825
5/1/2017,2017,5,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Boeing,B763,43,14018000
5/1/2017,2017,5,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,B772,31,14260000
5/1/2017,2017,5,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B789,2,850000
5/1/2017,2017,5,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,237,33700926
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B739,46,7235800
5/1/2017,2017,5,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B744,7,4592000
5/1/2017,2017,5,Virgin America,VX,Virgin America,VX,International,US,Passenger,Narrow Body,Airbus,A321,1,174606
5/1/2017,2017,5,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,1174,150272000
5/1/2017,2017,5,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Embraer,E170,25,1873925
5/1/2017,2017,5,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A332,64,25679424
5/1/2017,2017,5,Trego Dugan Aviation,,Trego Dugan Aviation,,Domestic,US,Passenger,Narrow Body,Airbus,A319,1,137787
5/1/2017,2017,5,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,B748,25,19075000
5/1/2017,2017,5,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Airbus,A359,31,14147247
5/1/2017,2017,5,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,B773,31,17174000
5/1/2017,2017,5,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,1633,233300644
5/1/2017,2017,5,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,40,5820200
5/1/2017,2017,5,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B738,195,28080000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B744,92,57960000
5/1/2017,2017,5,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,E170,131,9848318
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B772,5,2300000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,361,52814300
5/1/2017,2017,5,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A321,33,5660160
5/1/2017,2017,5,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B744,21,13944000
5/1/2017,2017,5,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,3,387600
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,418,57595384
5/1/2017,2017,5,Etihad Airways,EY,Etihad Airways,EY,International,Asia,Passenger,Wide Body,Boeing,B772,13,6396000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B753,237,53088000
5/1/2017,2017,5,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A333,13,5359432
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B744,155,97650000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B772,6,2790000
5/1/2017,2017,5,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Boeing,B773,31,17174000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B789,85,36125000
5/1/2017,2017,5,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Embraer,E175,49,3672893
5/1/2017,2017,5,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B752,288,57024000
5/1/2017,2017,5,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A388,31,26380504
5/1/2017,2017,5,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,6,806892
5/1/2017,2017,5,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B773,31,17174000
5/1/2017,2017,5,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Passenger,Wide Body,Boeing,B773,31,17174000
5/1/2017,2017,5,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Embraer,E175,5,374785
5/1/2017,2017,5,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Passenger,Narrow Body,Airbus,A319,1,137789
5/1/2017,2017,5,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ7,23,1541000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B788,39,14820000
5/1/2017,2017,5,Jazz Aviation,QK,Air Canada,AC,International,Canada,Passenger,Regional Jet,Bombardier,CRJ7,46,3454600
5/1/2017,2017,5,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B736,5,602500
5/1/2017,2017,5,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Passenger,Wide Body,Airbus,A343,31,13121901
5/1/2017,2017,5,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B739,42,6419600
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B772,267,119310000
5/1/2017,2017,5,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,123,16947924
5/1/2017,2017,5,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B773,2,1108000
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,64,9363200
5/1/2017,2017,5,Swissport USA,,Swissport USA,,International,Europe,Freighter,Narrow Body,Boeing,B752,1,210000
5/1/2017,2017,5,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B738,35,5120500
5/1/2017,2017,5,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B773,31,17174000
5/1/2017,2017,5,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,B744,22,13972000
5/1/2017,2017,5,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,24,3227568
5/1/2017,2017,5,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,B763,1,320000
